suite,scenario,time_s,time_min,temperature_K,ambient_K,wind_m_s,q_conduction_W,q_convection_W,q_longwave_W,q_solar_W,q_radiation_W,q_internal_W,q_total_W,energy_conduction_kJ,energy_convection_kJ,energy_longwave_kJ,energy_solar_kJ,energy_radiation_kJ,energy_internal_kJ,energy_total_kJ
convection,wind_7,430.0,7.166667,293.17966090575595,270.0,7.0,0.0,-438.62084072125765,0.0,0.0,0.0,0.0,-438.62084072125765,0.0,-214.84068146868904,0.0,0.0,0.0,0.0,-214.84068146868904
convection,wind_7,435.0,7.25,293.110247041348,270.0,7.0,0.0,-437.3073457703119,0.0,0.0,0.0,0.0,-437.3073457703119,0.0,-217.02721819754058,0.0,0.0,0.0,0.0,-217.02721819754058
convection,wind_7,440.0,7.333333,293.0410410438536,270.0,7.0,0.0,-435.99778421428516,0.0,0.0,0.0,0.0,-435.99778421428516,0.0,-219.20720711861202,0.0,0.0,0.0,0.0,-219.20720711861202
convection,wind_7,445.0,7.416667,292.9720422907942,270.0,7.0,0.0,-434.6921442742235,0.0,0.0,0.0,0.0,-434.6921442742235,0.0,-221.38066783998312,0.0,0.0,0.0,0.0,-221.38066783998312
convection,wind_7,450.0,7.5,292.9032501615551,270.0,7.0,0.0,-433.3904142064475,0.0,0.0,0.0,0.0,-433.3904142064475,0.0,-223.54761991101535,0.0,0.0,0.0,0.0,-223.54761991101535
convection,wind_7,455.0,7.583333,292.8346640373801,270.0,7.0,0.0,-432.0925823024451,0.0,0.0,0.0,0.0,-432.0925823024451,0.0,-225.7080828225276,0.0,0.0,0.0,0.0,-225.7080828225276
convection,wind_7,460.0,7.666667,292.766283301366,270.0,7.0,0.0,-430.79863688876594,0.0,0.0,0.0,0.0,-430.79863688876594,0.0,-227.86207600697142,0.0,0.0,0.0,0.0,-227.86207600697142
convection,wind_7,465.0,7.75,292.69810733845696,270.0,7.0,0.0,-429.5085663269176,0.0,0.0,0.0,0.0,-429.5085663269176,0.0,-230.009618838606,0.0,0.0,0.0,0.0,-230.009618838606
convection,wind_7,470.0,7.833333,292.63013553543897,270.0,7.0,0.0,-428.22235901326,0.0,0.0,0.0,0.0,-428.22235901326,0.0,-232.1507306336723,0.0,0.0,0.0,0.0,-232.1507306336723
convection,wind_7,475.0,7.916667,292.5623672809344,270.0,7.0,0.0,-426.94000337890117,0.0,0.0,0.0,0.0,-426.94000337890117,0.0,-234.28543065056678,0.0,0.0,0.0,0.0,-234.28543065056678
convection,wind_7,480.0,8.0,292.49480196539633,270.0,7.0,0.0,-425.6614878895944,0.0,0.0,0.0,0.0,-425.6614878895944,0.0,-236.41373809001476,0.0,0.0,0.0,0.0,-236.41373809001476
convection,wind_7,485.0,8.083333,292.42743898110336,270.0,7.0,0.0,-424.386801045632,0.0,0.0,0.0,0.0,-424.386801045632,0.0,-238.53567209524292,0.0,0.0,0.0,0.0,-238.53567209524292
convection,wind_7,490.0,8.166667,292.36027772215385,270.0,7.0,0.0,-423.1159313817444,0.0,0.0,0.0,0.0,-423.1159313817444,0.0,-240.65125175215164,0.0,0.0,0.0,0.0,-240.65125175215164
convection,wind_7,495.0,8.25,292.2933175844607,270.0,7.0,0.0,-421.8488674669954,0.0,0.0,0.0,0.0,-421.8488674669954,0.0,-242.76049608948662,0.0,0.0,0.0,0.0,-242.76049608948662
convection,wind_7,500.0,8.333333,292.22655796574566,270.0,7.0,0.0,-420.58559790468075,0.0,0.0,0.0,0.0,-420.58559790468075,0.0,-244.86342407901,0.0,0.0,0.0,0.0,-244.86342407901
convection,wind_7,505.0,8.416667,292.15999826553417,270.0,7.0,0.0,-419.3261113322238,0.0,0.0,0.0,0.0,-419.3261113322238,0.0,-246.9600546356711,0.0,0.0,0.0,0.0,-246.9600546356711
convection,wind_7,510.0,8.5,292.09363788514986,270.0,7.0,0.0,-418.070396421074,0.0,0.0,0.0,0.0,-418.070396421074,0.0,-249.0504066177765,0.0,0.0,0.0,0.0,-249.0504066177765
convection,wind_7,515.0,8.583333,292.02747622770914,270.0,7.0,0.0,-416.81844187660676,0.0,0.0,0.0,0.0,-416.81844187660676,0.0,-251.13449882715952,0.0,0.0,0.0,0.0,-251.13449882715952
convection,wind_7,520.0,8.666667,291.9615126981158,270.0,7.0,0.0,-415.5702364380199,0.0,0.0,0.0,0.0,-415.5702364380199,0.0,-253.21235000934962,0.0,0.0,0.0,0.0,-253.21235000934962
convection,wind_7,525.0,8.75,291.8957467030558,270.0,7.0,0.0,-414.32576887823205,0.0,0.0,0.0,0.0,-414.32576887823205,0.0,-255.28397885374076,0.0,0.0,0.0,0.0,-255.28397885374076
convection,wind_7,530.0,8.833333,291.8301776509917,270.0,7.0,0.0,-413.085028003783,0.0,0.0,0.0,0.0,-413.085028003783,0.0,-257.34940399375967,0.0,0.0,0.0,0.0,-257.34940399375967
convection,wind_7,535.0,8.916667,291.7648049521576,270.0,7.0,0.0,-411.8480026547316,0.0,0.0,0.0,0.0,-411.8480026547316,0.0,-259.40864400703333,0.0,0.0,0.0,0.0,-259.40864400703333
convection,wind_7,540.0,9.0,291.6996280185537,270.0,7.0,0.0,-410.61468170455834,0.0,0.0,0.0,0.0,-410.61468170455834,0.0,-261.4617174155561,0.0,0.0,0.0,0.0,-261.4617174155561
convection,wind_7,545.0,9.083333,291.634646263941,270.0,7.0,0.0,-409.3850540600624,0.0,0.0,0.0,0.0,-409.3850540600624,0.0,-263.50864268585644,0.0,0.0,0.0,0.0,-263.50864268585644
convection,wind_7,550.0,9.166667,291.56985910383605,270.0,7.0,0.0,-408.15910866126166,0.0,0.0,0.0,0.0,-408.15910866126166,0.0,-265.5494382291628,0.0,0.0,0.0,0.0,-265.5494382291628
convection,wind_7,555.0,9.25,291.5052659555057,270.0,7.0,0.0,-406.93683448129445,0.0,0.0,0.0,0.0,-406.93683448129445,0.0,-267.58412240156923,0.0,0.0,0.0,0.0,-267.58412240156923
convection,wind_7,560.0,9.333333,291.44086623796187,270.0,7.0,0.0,-405.71822052632166,0.0,0.0,0.0,0.0,-405.71822052632166,0.0,-269.6127135042008,0.0,0.0,0.0,0.0,-269.6127135042008
convection,wind_7,565.0,9.416667,291.37665937195624,270.0,7.0,0.0,-404.5032558354249,0.0,0.0,0.0,0.0,-404.5032558354249,0.0,-271.6352297833779,0.0,0.0,0.0,0.0,-271.6352297833779
convection,wind_7,570.0,9.5,291.3126447799752,270.0,7.0,0.0,-403.2919294805091,0.0,0.0,0.0,0.0,-403.2919294805091,0.0,-273.6516894307805,0.0,0.0,0.0,0.0,-273.6516894307805
convection,wind_7,575.0,9.583333,291.2488218862345,270.0,7.0,0.0,-402.08423056620575,0.0,0.0,0.0,0.0,-402.08423056620575,0.0,-275.66211058361154,0.0,0.0,0.0,0.0,-275.66211058361154
convection,wind_7,580.0,9.666667,291.1851901166742,270.0,7.0,0.0,-400.88014822977317,0.0,0.0,0.0,0.0,-400.88014822977317,0.0,-277.6665113247604,0.0,0.0,0.0,0.0,-277.6665113247604
convection,wind_7,585.0,9.75,291.1217488989534,270.0,7.0,0.0,-399.6796716409993,0.0,0.0,0.0,0.0,-399.6796716409993,0.0,-279.66490968296534,0.0,0.0,0.0,0.0,-279.66490968296534
convection,wind_7,590.0,9.833333,291.0584976624451,270.0,7.0,0.0,-398.4827900021035,0.0,0.0,0.0,0.0,-398.4827900021035,0.0,-281.6573236329759,0.0,0.0,0.0,0.0,-281.6573236329759
convection,wind_7,595.0,9.916667,290.99543583823123,270.0,7.0,0.0,-397.28949254764177,0.0,0.0,0.0,0.0,-397.28949254764177,0.0,-283.64377109571404,0.0,0.0,0.0,0.0,-283.64377109571404
convection,wind_7,600.0,10.0,290.9325628590972,270.0,7.0,0.0,-396.0997685444074,0.0,0.0,0.0,0.0,-396.0997685444074,0.0,-285.6242699384361,0.0,0.0,0.0,0.0,-285.6242699384361
convection,wind_7,605.0,10.083333,290.8698781595271,270.0,7.0,0.0,-394.91360729133413,0.0,0.0,0.0,0.0,-394.91360729133413,0.0,-287.5988379748928,0.0,0.0,0.0,0.0,-287.5988379748928
convection,wind_7,610.0,10.166667,290.80738117569865,270.0,7.0,0.0,-393.7309981194031,0.0,0.0,0.0,0.0,-393.7309981194031,0.0,-289.56749296548975,0.0,0.0,0.0,0.0,-289.56749296548975
convection,wind_7,615.0,10.25,290.74507134547775,270.0,7.0,0.0,-392.55193039154506,0.0,0.0,0.0,0.0,-392.55193039154506,0.0,-291.53025261744745,0.0,0.0,0.0,0.0,-291.53025261744745
convection,wind_7,620.0,10.333333,290.6829481084139,270.0,7.0,0.0,-391.37639350254193,0.0,0.0,0.0,0.0,-391.37639350254193,0.0,-293.4871345849602,0.0,0.0,0.0,0.0,-293.4871345849602
convection,wind_7,625.0,10.416667,290.6210109057347,270.0,7.0,0.0,-390.2043768789374,0.0,0.0,0.0,0.0,-390.2043768789374,0.0,-295.43815646935485,0.0,0.0,0.0,0.0,-295.43815646935485
convection,wind_7,630.0,10.5,290.5592591803412,270.0,7.0,0.0,-389.03586997893575,0.0,0.0,0.0,0.0,-389.03586997893575,0.0,-297.38333581924957,0.0,0.0,0.0,0.0,-297.38333581924957
convection,wind_7,635.0,10.583333,290.4976923768027,270.0,7.0,0.0,-387.87086229231085,0.0,0.0,0.0,0.0,-387.87086229231085,0.0,-299.3226901307111,0.0,0.0,0.0,0.0,-299.3226901307111
convection,wind_7,640.0,10.666667,290.43630994135185,270.0,7.0,0.0,-386.7093433403105,0.0,0.0,0.0,0.0,-386.7093433403105,0.0,-301.25623684741265,0.0,0.0,0.0,0.0,-301.25623684741265
convection,wind_7,645.0,10.75,290.37511132187956,270.0,7.0,0.0,-385.55130267556245,0.0,0.0,0.0,0.0,-385.55130267556245,0.0,-303.1839933607905,0.0,0.0,0.0,0.0,-303.1839933607905
convection,wind_7,650.0,10.833333,290.31409596793003,270.0,7.0,0.0,-384.3967298819807,0.0,0.0,0.0,0.0,-384.3967298819807,0.0,-305.1059770102004,0.0,0.0,0.0,0.0,-305.1059770102004
convection,wind_7,655.0,10.916667,290.253263330696,270.0,7.0,0.0,-383.2456145746693,0.0,0.0,0.0,0.0,-383.2456145746693,0.0,-307.02220508307374,0.0,0.0,0.0,0.0,-307.02220508307374
convection,wind_7,660.0,11.0,290.19261286301344,270.0,7.0,0.0,-382.09794639983295,0.0,0.0,0.0,0.0,-382.09794639983295,0.0,-308.9326948150729,0.0,0.0,0.0,0.0,-308.9326948150729
convection,wind_7,665.0,11.083333,290.13214401935716,270.0,7.0,0.0,-380.95371503467993,0.0,0.0,0.0,0.0,-380.95371503467993,0.0,-310.83746339024634,0.0,0.0,0.0,0.0,-310.83746339024634
convection,wind_7,670.0,11.166667,290.07185625583537,270.0,7.0,0.0,-379.8129101873337,0.0,0.0,0.0,0.0,-379.8129101873337,0.0,-312.736527941183,0.0,0.0,0.0,0.0,-312.736527941183
convection,wind_7,675.0,11.25,290.0117490301851,270.0,7.0,0.0,-378.6755215967356,0.0,0.0,0.0,0.0,-378.6755215967356,0.0,-314.62990554916666,0.0,0.0,0.0,0.0,-314.62990554916666
convection,wind_7,680.0,11.333333,289.95182180176727,270.0,7.0,0.0,-377.54153903255565,0.0,0.0,0.0,0.0,-377.54153903255565,0.0,-316.5176132443295,0.0,0.0,0.0,0.0,-316.5176132443295
convection,wind_7,685.0,11.416667,289.8920740315617,270.0,7.0,0.0,-376.41095229509943,0.0,0.0,0.0,0.0,-376.41095229509943,0.0,-318.3996680058049,0.0,0.0,0.0,0.0,-318.3996680058049
convection,wind_7,690.0,11.5,289.8325051821625,270.0,7.0,0.0,-375.28375121521674,0.0,0.0,0.0,0.0,-375.28375121521674,0.0,-320.276086761881,0.0,0.0,0.0,0.0,-320.276086761881
convection,wind_7,695.0,11.583333,289.77311471777296,270.0,7.0,0.0,-374.1599256542096,0.0,0.0,0.0,0.0,-374.1599256542096,0.0,-322.146886390152,0.0,0.0,0.0,0.0,-322.146886390152
convection,wind_7,700.0,11.666667,289.71390210420094,270.0,7.0,0.0,-373.03946550374184,0.0,0.0,0.0,0.0,-373.03946550374184,0.0,-324.01208371767075,0.0,0.0,0.0,0.0,-324.01208371767075
convection,wind_7,705.0,11.75,289.654866808854,270.0,7.0,0.0,-371.9223606857472,0.0,0.0,0.0,0.0,-371.9223606857472,0.0,-325.87169552109947,0.0,0.0,0.0,0.0,-325.87169552109947
convection,wind_7,710.0,11.833333,289.5960083007346,270.0,7.0,0.0,-370.80860115234026,0.0,0.0,0.0,0.0,-370.80860115234026,0.0,-327.72573852686116,0.0,0.0,0.0,0.0,-327.72573852686116
convection,wind_7,715.0,11.916667,289.53732605043524,270.0,7.0,0.0,-369.6981768857229,0.0,0.0,0.0,0.0,-369.6981768857229,0.0,-329.5742294112898,0.0,0.0,0.0,0.0,-329.5742294112898
convection,wind_7,720.0,12.0,289.47881953013393,270.0,7.0,0.0,-368.59107789809866,0.0,0.0,0.0,0.0,-368.59107789809866,0.0,-331.41718480078026,0.0,0.0,0.0,0.0,-331.41718480078026
convection,wind_7,725.0,12.083333,289.42048821358924,270.0,7.0,0.0,-367.4872942315797,0.0,0.0,0.0,0.0,-367.4872942315797,0.0,-333.25462127193816,0.0,0.0,0.0,0.0,-333.25462127193816
convection,wind_7,730.0,12.166667,289.36233157613555,270.0,7.0,0.0,-366.3868159580984,0.0,0.0,0.0,0.0,-366.3868159580984,0.0,-335.08655535172863,0.0,0.0,0.0,0.0,-335.08655535172863
convection,wind_7,735.0,12.25,289.3043490946785,270.0,7.0,0.0,-365.28963317931647,0.0,0.0,0.0,0.0,-365.28963317931647,0.0,-336.9130035176252,0.0,0.0,0.0,0.0,-336.9130035176252
convection,wind_7,740.0,12.333333,289.2465402476902,270.0,7.0,0.0,-364.1957360265391,0.0,0.0,0.0,0.0,-364.1957360265391,0.0,-338.73398219775794,0.0,0.0,0.0,0.0,-338.73398219775794
convection,wind_7,745.0,12.416667,289.18890451520434,270.0,7.0,0.0,-363.10511466062286,0.0,0.0,0.0,0.0,-363.10511466062286,0.0,-340.54950777106103,0.0,0.0,0.0,0.0,-340.54950777106103
convection,wind_7,750.0,12.5,289.131441378812,270.0,7.0,0.0,-362.0177592718885,0.0,0.0,0.0,0.0,-362.0177592718885,0.0,-342.35959656742045,0.0,0.0,0.0,0.0,-342.35959656742045
convection,wind_7,755.0,12.583333,289.0741503216564,270.0,7.0,0.0,-360.93366008003454,0.0,0.0,0.0,0.0,-360.93366008003454,0.0,-344.16426486782063,0.0,0.0,0.0,0.0,-344.16426486782063
convection,wind_7,760.0,12.666667,289.0170308284288,270.0,7.0,0.0,-359.85280733404574,0.0,0.0,0.0,0.0,-359.85280733404574,0.0,-345.9635289044909,0.0,0.0,0.0,0.0,-345.9635289044909
convection,wind_7,765.0,12.75,288.96008238536336,270.0,7.0,0.0,-358.7751913121085,0.0,0.0,0.0,0.0,-358.7751913121085,0.0,-347.75740486105144,0.0,0.0,0.0,0.0,-347.75740486105144
convection,wind_7,770.0,12.833333,288.903304480233,270.0,7.0,0.0,-357.7008023215209,0.0,0.0,0.0,0.0,-357.7008023215209,0.0,-349.545908872659,0.0,0.0,0.0,0.0,-349.545908872659
convection,wind_7,775.0,12.916667,288.8466966023443,270.0,7.0,0.0,-356.6296306986089,0.0,0.0,0.0,0.0,-356.6296306986089,0.0,-351.3290570261521,0.0,0.0,0.0,0.0,-351.3290570261521
convection,wind_7,780.0,13.0,288.7902582425334,270.0,7.0,0.0,-355.56166680863515,0.0,0.0,0.0,0.0,-355.56166680863515,0.0,-353.1068653601953,0.0,0.0,0.0,0.0,-353.1068653601953
convection,wind_7,785.0,13.083333,288.7339888931611,270.0,7.0,0.0,-354.4969010457156,0.0,0.0,0.0,0.0,-354.4969010457156,0.0,-354.8793498654239,0.0,0.0,0.0,0.0,-354.8793498654239
convection,wind_7,790.0,13.166667,288.6778880481083,270.0,7.0,0.0,-353.43532383273237,0.0,0.0,0.0,0.0,-353.43532383273237,0.0,-356.6465264845875,0.0,0.0,0.0,0.0,-356.6465264845875
convection,wind_7,795.0,13.25,288.6219552027716,270.0,7.0,0.0,-352.37692562124585,0.0,0.0,0.0,0.0,-352.37692562124585,0.0,-358.4084111126938,0.0,0.0,0.0,0.0,-358.4084111126938
convection,wind_7,800.0,13.333333,288.5661898540587,270.0,7.0,0.0,-351.3216968914112,0.0,0.0,0.0,0.0,-351.3216968914112,0.0,-360.16501959715083,0.0,0.0,0.0,0.0,-360.16501959715083
convection,wind_7,805.0,13.416667,288.5105915003838,270.0,7.0,0.0,-350.2696281518924,0.0,0.0,0.0,0.0,-350.2696281518924,0.0,-361.9163677379103,0.0,0.0,0.0,0.0,-361.9163677379103
convection,wind_7,810.0,13.5,288.45515964166316,270.0,7.0,0.0,-349.22070993977434,0.0,0.0,0.0,0.0,-349.22070993977434,0.0,-363.6624712876092,0.0,0.0,0.0,0.0,-363.6624712876092
convection,wind_7,815.0,13.583333,288.3998937793107,270.0,7.0,0.0,-348.1749328204804,0.0,0.0,0.0,0.0,-348.1749328204804,0.0,-365.4033459517116,0.0,0.0,0.0,0.0,-365.4033459517116
convection,wind_7,820.0,13.666667,288.34479341623324,270.0,7.0,0.0,-347.13228738768765,0.0,0.0,0.0,0.0,-347.13228738768765,0.0,-367.13900738865004,0.0,0.0,0.0,0.0,-367.13900738865004
convection,wind_7,825.0,13.75,288.2898580568264,270.0,7.0,0.0,-346.0927642632407,0.0,0.0,0.0,0.0,-346.0927642632407,0.0,-368.8694712099662,0.0,0.0,0.0,0.0,-368.8694712099662
convection,wind_7,830.0,13.833333,288.23508720696975,270.0,7.0,0.0,-345.0563540970688,0.0,0.0,0.0,0.0,-345.0563540970688,0.0,-370.5947529804516,0.0,0.0,0.0,0.0,-370.5947529804516
convection,wind_7,835.0,13.916667,288.1804803740226,270.0,7.0,0.0,-344.0230475670993,0.0,0.0,0.0,0.0,-344.0230475670993,0.0,-372.3148682182871,0.0,0.0,0.0,0.0,-372.3148682182871
convection,wind_7,840.0,14.0,288.12603706681955,270.0,7.0,0.0,-342.99283537917546,0.0,0.0,0.0,0.0,-342.99283537917546,0.0,-374.02983239518295,0.0,0.0,0.0,0.0,-374.02983239518295
convection,wind_7,845.0,14.083333,288.07175679566603,270.0,7.0,0.0,-341.965708266975,0.0,0.0,0.0,0.0,-341.965708266975,0.0,-375.7396609365178,0.0,0.0,0.0,0.0,-375.7396609365178
convection,wind_7,850.0,14.166667,288.01763907233396,270.0,7.0,0.0,-340.94165699192195,0.0,0.0,0.0,0.0,-340.94165699192195,0.0,-377.4443692214774,0.0,0.0,0.0,0.0,-377.4443692214774
convection,wind_7,855.0,14.25,287.9636834100573,270.0,7.0,0.0,-339.92067234310844,0.0,0.0,0.0,0.0,-339.92067234310844,0.0,-379.143972583193,0.0,0.0,0.0,0.0,-379.143972583193
convection,wind_7,860.0,14.333333,287.9098893235276,270.0,7.0,0.0,-338.90274513720897,0.0,0.0,0.0,0.0,-338.90274513720897,0.0,-380.83848630887906,0.0,0.0,0.0,0.0,-380.83848630887906
convection,wind_7,865.0,14.416667,287.85625632888974,270.0,7.0,0.0,-337.8878662183978,0.0,0.0,0.0,0.0,-337.8878662183978,0.0,-382.52792563997104,0.0,0.0,0.0,0.0,-382.52792563997104
convection,wind_7,870.0,14.5,287.8027839437376,270.0,7.0,0.0,-336.8760264582673,0.0,0.0,0.0,0.0,-336.8760264582673,0.0,-384.21230577226237,0.0,0.0,0.0,0.0,-384.21230577226237
convection,wind_7,875.0,14.583333,287.7494716871097,270.0,7.0,0.0,-335.8672167557457,0.0,0.0,0.0,0.0,-335.8672167557457,0.0,-385.8916418560411,0.0,0.0,0.0,0.0,-385.8916418560411
convection,wind_7,880.0,14.666667,287.6963190794848,270.0,7.0,0.0,-334.8614280370163,0.0,0.0,0.0,0.0,-334.8614280370163,0.0,-387.5659489962262,0.0,0.0,0.0,0.0,-387.5659489962262
convection,wind_7,885.0,14.75,287.6433256427776,270.0,7.0,0.0,-333.8586512554353,0.0,0.0,0.0,0.0,-333.8586512554353,0.0,-389.2352422525033,0.0,0.0,0.0,0.0,-389.2352422525033
convection,wind_7,890.0,14.833333,287.5904909003345,270.0,7.0,0.0,-332.8588773914476,0.0,0.0,0.0,0.0,-332.8588773914476,0.0,-390.8995366394606,0.0,0.0,0.0,0.0,-390.8995366394606
convection,wind_7,895.0,14.916667,287.5378143769293,270.0,7.0,0.0,-331.86209745250915,0.0,0.0,0.0,0.0,-331.86209745250915,0.0,-392.55884712672315,0.0,0.0,0.0,0.0,-392.55884712672315
convection,wind_7,900.0,15.0,287.48529559875897,270.0,7.0,0.0,-330.8683024730059,0.0,0.0,0.0,0.0,-330.8683024730059,0.0,-394.2131886390882,0.0,0.0,0.0,0.0,-394.2131886390882
convection,wind_7,905.0,15.083333,287.43293409343926,270.0,7.0,0.0,-329.87748351417173,0.0,0.0,0.0,0.0,-329.87748351417173,0.0,-395.86257605665907,0.0,0.0,0.0,0.0,-395.86257605665907
convection,wind_7,910.0,15.166667,287.3807293900005,270.0,7.0,0.0,-328.8896316640088,0.0,0.0,0.0,0.0,-328.8896316640088,0.0,-397.5070242149791,0.0,0.0,0.0,0.0,-397.5070242149791
convection,wind_7,915.0,15.25,287.3286810188835,270.0,7.0,0.0,-327.9047380372062,0.0,0.0,0.0,0.0,-327.9047380372062,0.0,-399.1465479051651,0.0,0.0,0.0,0.0,-399.1465479051651
convection,wind_7,920.0,15.333333,287.2767885119351,270.0,7.0,0.0,-326.9227937750626,0.0,0.0,0.0,0.0,-326.9227937750626,0.0,-400.78116187404044,0.0,0.0,0.0,0.0,-400.78116187404044
convection,wind_7,925.0,15.416667,287.22505140240406,270.0,7.0,0.0,-325.94379004540264,0.0,0.0,0.0,0.0,-325.94379004540264,0.0,-402.41088082426745,0.0,0.0,0.0,0.0,-402.41088082426745
convection,wind_7,930.0,15.5,287.173469224937,270.0,7.0,0.0,-324.9677180425021,0.0,0.0,0.0,0.0,-324.9677180425021,0.0,-404.03571941447996,0.0,0.0,0.0,0.0,-404.03571941447996
convection,wind_7,935.0,15.583333,287.122041515574,270.0,7.0,0.0,-323.9945689870048,0.0,0.0,0.0,0.0,-323.9945689870048,0.0,-405.655692259415,0.0,0.0,0.0,0.0,-405.655692259415
convection,wind_7,940.0,15.666667,287.0707678117445,270.0,7.0,0.0,-323.0243341258471,0.0,0.0,0.0,0.0,-323.0243341258471,0.0,-407.27081393004426,0.0,0.0,0.0,0.0,-407.27081393004426
convection,wind_7,945.0,15.75,287.0196476522632,270.0,7.0,0.0,-322.05700473217473,0.0,0.0,0.0,0.0,-322.05700473217473,0.0,-408.88109895370513,0.0,0.0,0.0,0.0,-408.88109895370513
convection,wind_7,950.0,15.833333,286.96868057732587,270.0,7.0,0.0,-321.09257210526926,0.0,0.0,0.0,0.0,-321.09257210526926,0.0,-410.48656181423144,0.0,0.0,0.0,0.0,-410.48656181423144
convection,wind_7,955.0,15.916667,286.9178661285052,270.0,7.0,0.0,-320.1310275704663,0.0,0.0,0.0,0.0,-320.1310275704663,0.0,-412.0872169520838,0.0,0.0,0.0,0.0,-412.0872169520838
convection,wind_7,960.0,16.0,286.8672038487466,270.0,7.0,0.0,-319.17236247907846,0.0,0.0,0.0,0.0,-319.17236247907846,0.0,-413.6830787644792,0.0,0.0,0.0,0.0,-413.6830787644792
convection,wind_7,965.0,16.083333,286.8166932823643,270.0,7.0,0.0,-318.21656820831794,0.0,0.0,0.0,0.0,-318.21656820831794,0.0,-415.2741616055208,0.0,0.0,0.0,0.0,-415.2741616055208
convection,wind_7,970.0,16.166667,286.7663339750371,270.0,7.0,0.0,-317.2636361612185,0.0,0.0,0.0,0.0,-317.2636361612185,0.0,-416.86047978632695,0.0,0.0,0.0,0.0,-416.86047978632695
convection,wind_7,975.0,16.25,286.71612547380437,270.0,7.0,0.0,-316.31355776655914,0.0,0.0,0.0,0.0,-316.31355776655914,0.0,-418.44204757515973,0.0,0.0,0.0,0.0,-418.44204757515973
convection,wind_7,980.0,16.333333,286.6660673270617,270.0,7.0,0.0,-315.36632447878696,0.0,0.0,0.0,0.0,-315.36632447878696,0.0,-420.0188791975537,0.0,0.0,0.0,0.0,-420.0188791975537
convection,wind_7,985.0,16.416667,286.61615908455724,270.0,7.0,0.0,-314.4219277779367,0.0,0.0,0.0,0.0,-314.4219277779367,0.0,-421.59098883644333,0.0,0.0,0.0,0.0,-421.59098883644333
convection,wind_7,990.0,16.5,286.5664002973875,270.0,7.0,0.0,-313.48035916955985,0.0,0.0,0.0,0.0,-313.48035916955985,0.0,-423.1583906322912,0.0,0.0,0.0,0.0,-423.1583906322912
convection,wind_7,995.0,16.583333,286.51679051799306,270.0,7.0,0.0,-312.5416101846445,0.0,0.0,0.0,0.0,-312.5416101846445,0.0,-424.7210986832144,0.0,0.0,0.0,0.0,-424.7210986832144
convection,wind_7,1000.0,16.666667,286.46732930015503,270.0,7.0,0.0,-311.60567237953904,0.0,0.0,0.0,0.0,-311.60567237953904,0.0,-426.2791270451121,0.0,0.0,0.0,0.0,-426.2791270451121
convection,wind_7,1005.0,16.75,286.4180161989906,270.0,7.0,0.0,-310.6725373358791,0.0,0.0,0.0,0.0,-310.6725373358791,0.0,-427.8324897317915,0.0,0.0,0.0,0.0,-427.8324897317915
convection,wind_7,1010.0,16.833333,286.3688507709492,270.0,7.0,0.0,-309.74219666050834,0.0,0.0,0.0,0.0,-309.74219666050834,0.0,-429.38120071509405,0.0,0.0,0.0,0.0,-429.38120071509405
convection,wind_7,1015.0,16.916667,286.3198325738087,270.0,7.0,0.0,-308.8146419854056,0.0,0.0,0.0,0.0,-308.8146419854056,0.0,-430.92527392502103,0.0,0.0,0.0,0.0,-430.92527392502103
convection,wind_7,1020.0,17.0,286.270961166671,270.0,7.0,0.0,-307.8898649676087,0.0,0.0,0.0,0.0,-307.8898649676087,0.0,-432.4647232498591,0.0,0.0,0.0,0.0,-432.4647232498591
convection,wind_7,1025.0,17.083333,286.22223610995843,270.0,7.0,0.0,-306.96785728913807,0.0,0.0,0.0,0.0,-306.96785728913807,0.0,-433.99956253630484,0.0,0.0,0.0,0.0,-433.99956253630484
convection,wind_7,1030.0,17.166667,286.1736569654097,270.0,7.0,0.0,-306.0486106569242,0.0,0.0,0.0,0.0,-306.0486106569242,0.0,-435.52980558958944,0.0,0.0,0.0,0.0,-435.52980558958944
convection,wind_7,1035.0,17.25,286.12522329607594,270.0,7.0,0.0,-305.1321168027313,0.0,0.0,0.0,0.0,-305.1321168027313,0.0,-437.0554661736031,0.0,0.0,0.0,0.0,-437.0554661736031
convection,wind_7,1040.0,17.333333,286.07693466631673,270.0,7.0,0.0,-304.21836748308533,0.0,0.0,0.0,0.0,-304.21836748308533,0.0,-438.57655801101856,0.0,0.0,0.0,0.0,-438.57655801101856
convection,wind_7,1045.0,17.416667,286.0287906417962,270.0,7.0,0.0,-303.3073544791961,0.0,0.0,0.0,0.0,-303.3073544791961,0.0,-440.0930947834146,0.0,0.0,0.0,0.0,-440.0930947834146
convection,wind_7,1050.0,17.5,285.9807907894792,270.0,7.0,0.0,-302.399069596886,0.0,0.0,0.0,0.0,-302.399069596886,0.0,-441.605090131399,0.0,0.0,0.0,0.0,-441.605090131399
convection,wind_7,1055.0,17.583333,285.9329346776274,270.0,7.0,0.0,-301.4935046665165,0.0,0.0,0.0,0.0,-301.4935046665165,0.0,-443.1125576547316,0.0,0.0,0.0,0.0,-443.1125576547316
convection,wind_7,1060.0,17.666667,285.88522187579514,270.0,7.0,0.0,-300.59065154291363,0.0,0.0,0.0,0.0,-300.59065154291363,0.0,-444.61551091244615,0.0,0.0,0.0,0.0,-444.61551091244615
